ccm nave,Time,temp,RH,Dew Point,Serial Number
579,2021-11-22 14:55,10,76,6,
580,2021-11-22 15:10,10,76,6,
581,2021-11-22 15:25,10.5,76,6.5,
582,2021-11-22 15:40,10.5,76,6.5,
583,2021-11-22 15:55,10.5,76,6.5,
584,2021-11-22 16:10,10.5,76,6.5,
585,2021-11-22 16:25,10,76,6,
586,2021-11-22 16:40,10,76,6,
587,2021-11-22 16:55,10,76,6,
588,2021-11-22 17:10,10,76,6,
589,2021-11-22 17:25,10,76,6,
590,2021-11-22 17:40,10,76,6,
591,2021-11-22 17:55,10,76,6,
592,2021-11-22 18:10,10,76,6,
593,2021-11-22 18:25,10,76,6,
594,2021-11-22 18:40,10,76,6,
595,2021-11-22 18:55,10,76,6,
596,2021-11-22 19:10,10,76,6,
597,2021-11-22 19:25,10,76,6,
598,2021-11-22 19:40,10,76.5,6.1,
599,2021-11-22 19:55,10,76.5,6.1,
600,2021-11-22 20:10,10,76.5,6.1,
601,2021-11-22 20:25,10,76.5,6.1,
602,2021-11-22 20:40,10,76.5,6.1,
603,2021-11-22 20:55,10,76.5,6.1,
604,2021-11-22 21:10,10,76.5,6.1,
605,2021-11-22 21:25,10,76.5,6.1,
606,2021-11-22 21:40,10,76.5,6.1,
607,2021-11-22 21:55,10,76.5,6.1,
608,2021-11-22 22:10,10,76.5,6.1,
609,2021-11-22 22:25,10,76.5,6.1,
610,2021-11-22 22:40,10,76.5,6.1,
611,2021-11-22 22:55,10,76.5,6.1,
612,2021-11-22 23:10,10,76.5,6.1,
613,2021-11-22 23:25,10,76.5,6.1,
614,2021-11-22 23:40,9.5,76.5,5.6,
615,2021-11-22 23:55,9.5,76.5,5.6,
616,2021-11-23 00:10,9.5,76.5,5.6,
617,2021-11-23 00:25,9.5,77,5.7,
618,2021-11-23 00:40,9.5,77,5.7,
619,2021-11-23 00:55,9.5,77,5.7,
620,2021-11-23 01:10,9.5,77,5.7,
621,2021-11-23 01:25,9.5,77,5.7,
622,2021-11-23 01:40,9.5,77,5.7,
623,2021-11-23 01:55,9.5,77,5.7,
624,2021-11-23 02:10,9.5,77,5.7,
625,2021-11-23 02:25,9.5,77,5.7,
626,2021-11-23 02:40,9.5,77,5.7,
627,2021-11-23 02:55,9.5,77,5.7,
628,2021-11-23 03:10,9.5,77,5.7,
629,2021-11-23 03:25,9.5,77,5.7,
630,2021-11-23 03:40,9.5,77,5.7,
631,2021-11-23 03:55,9.5,77,5.7,
632,2021-11-23 04:10,9.5,77.5,5.8,
633,2021-11-23 04:25,9.5,77.5,5.8,
634,2021-11-23 04:40,9.5,77.5,5.8,
635,2021-11-23 04:55,9,77.5,5.3,
636,2021-11-23 05:10,9,77.5,5.3,
637,2021-11-23 05:25,9,77.5,5.3,
638,2021-11-23 05:40,9,77.5,5.3,
639,2021-11-23 05:55,9,77.5,5.3,
640,2021-11-23 06:10,9,77.5,5.3,
641,2021-11-23 06:25,9,77.5,5.3,
642,2021-11-23 06:40,9,77.5,5.3,
643,2021-11-23 06:55,9,77.5,5.3,
644,2021-11-23 07:10,9,77.5,5.3,
645,2021-11-23 07:25,9,77.5,5.3,
646,2021-11-23 07:40,9,77.5,5.3,
647,2021-11-23 07:55,9,77.5,5.3,
648,2021-11-23 08:10,9,77.5,5.3,
649,2021-11-23 08:25,9,77.5,5.3,
650,2021-11-23 08:40,9,77.5,5.3,
651,2021-11-23 08:55,9,78,5.4,
652,2021-11-23 09:10,9,78,5.4,
653,2021-11-23 09:25,9,78,5.4,
654,2021-11-23 09:40,9,78,5.4,
655,2021-11-23 09:55,9,78,5.4,
656,2021-11-23 10:10,9,78,5.4,
657,2021-11-23 10:25,9,78,5.4,
658,2021-11-23 10:40,9,78,5.4,
659,2021-11-23 10:55,9,78,5.4,
660,2021-11-23 11:10,9,78.5,5.5,
661,2021-11-23 11:25,9,78.5,5.5,
662,2021-11-23 11:40,9,78.5,5.5,
663,2021-11-23 11:55,9.5,78.5,6,
664,2021-11-23 12:10,9.5,78.5,6,
665,2021-11-23 12:25,10,78,6.3,
666,2021-11-23 12:40,10,78,6.3,
667,2021-11-23 12:55,10.5,78,6.8,
668,2021-11-23 13:10,10.5,77.5,6.7,
669,2021-11-23 13:25,10.5,77.5,6.7,
670,2021-11-23 13:40,11,77,7.1,
671,2021-11-23 13:55,11,77,7.1,
672,2021-11-23 14:10,11,77,7.1,
673,2021-11-23 14:25,11,76.5,7,
674,2021-11-23 14:40,11,76.5,7,
675,2021-11-23 14:55,11.5,76.5,7.5,
676,2021-11-23 15:10,11.5,76.5,7.5,
677,2021-11-23 15:25,11.5,76,7.4,
678,2021-11-23 15:40,11.5,76,7.4,
679,2021-11-23 15:55,11.5,76,7.4,
680,2021-11-23 16:10,11.5,76,7.4,
681,2021-11-23 16:25,11.5,76,7.4,
682,2021-11-23 16:40,11.5,76,7.4,
683,2021-11-23 16:55,11.5,76,7.4,
684,2021-11-23 17:10,11.5,76,7.4,
685,2021-11-23 17:25,11.5,76,7.4,
686,2021-11-23 17:40,11.5,76,7.4,
687,2021-11-23 17:55,11,76,6.9,
688,2021-11-23 18:10,11,76,6.9,
689,2021-11-23 18:25,11,76,6.9,
690,2021-11-23 18:40,11,76,6.9,
691,2021-11-23 18:55,11,76,6.9,
692,2021-11-23 19:10,11,76.5,7,
693,2021-11-23 19:25,11,76.5,7,
694,2021-11-23 19:40,11,76.5,7,
695,2021-11-23 19:55,11,76.5,7,
696,2021-11-23 20:10,11,76.5,7,
697,2021-11-23 20:25,11,76.5,7,
698,2021-11-23 20:40,11,76.5,7,
699,2021-11-23 20:55,11,76.5,7,
700,2021-11-23 21:10,11,76.5,7,
701,2021-11-23 21:25,10.5,76.5,6.6,
702,2021-11-23 21:40,10.5,77,6.6,
703,2021-11-23 21:55,10.5,77,6.6,
704,2021-11-23 22:10,10.5,77,6.6,
705,2021-11-23 22:25,10.5,77,6.6,
706,2021-11-23 22:40,10.5,77,6.6,
707,2021-11-23 22:55,10.5,77,6.6,
708,2021-11-23 23:10,10.5,77,6.6,
709,2021-11-23 23:25,10.5,77,6.6,
710,2021-11-23 23:40,10.5,77,6.6,
711,2021-11-23 23:55,10.5,77,6.6,
712,2021-11-24 00:10,10.5,77,6.6,
713,2021-11-24 00:25,10.5,77,6.6,
714,2021-11-24 00:40,10.5,77,6.6,
715,2021-11-24 00:55,10,77,6.2,
716,2021-11-24 01:10,10,77,6.2,
717,2021-11-24 01:25,10,77,6.2,
718,2021-11-24 01:40,10,77,6.2,
719,2021-11-24 01:55,10,77,6.2,
720,2021-11-24 02:10,10,77,6.2,
721,2021-11-24 02:25,10,77,6.2,
722,2021-11-24 02:40,10,77,6.2,
723,2021-11-24 02:55,10,77,6.2,
724,2021-11-24 03:10,10,77,6.2,
725,2021-11-24 03:25,10,77,6.2,
726,2021-11-24 03:40,10,77,6.2,
727,2021-11-24 03:55,10,77,6.2,
728,2021-11-24 04:10,10,77,6.2,
729,2021-11-24 04:25,10,77,6.2,
730,2021-11-24 04:40,10,77,6.2,
731,2021-11-24 04:55,10,77,6.2,
732,2021-11-24 05:10,10,77,6.2,
733,2021-11-24 05:25,10,77,6.2,
734,2021-11-24 05:40,10,77,6.2,
735,2021-11-24 05:55,10,77,6.2,
736,2021-11-24 06:10,10,77,6.2,
737,2021-11-24 06:25,10,77,6.2,
738,2021-11-24 06:40,9.5,77,5.7,
739,2021-11-24 06:55,9.5,77,5.7,
740,2021-11-24 07:10,9.5,77,5.7,
741,2021-11-24 07:25,9.5,77,5.7,
742,2021-11-24 07:40,9.5,77,5.7,
743,2021-11-24 07:55,9.5,77.5,5.8,
744,2021-11-24 08:10,9.5,77.5,5.8,
745,2021-11-24 08:25,9.5,77.5,5.8,
746,2021-11-24 08:40,9.5,77.5,5.8,
747,2021-11-24 08:55,9.5,77.5,5.8,
748,2021-11-24 09:10,9.5,77.5,5.8,
749,2021-11-24 09:25,9.5,77.5,5.8,
750,2021-11-24 09:40,9.5,77.5,5.8,
751,2021-11-24 09:55,9.5,78,5.9,
752,2021-11-24 10:10,9.5,78,5.9,
753,2021-11-24 10:25,9.5,78,5.9,
754,2021-11-24 10:40,9.5,78,5.9,
755,2021-11-24 10:55,10,78,6.3,
756,2021-11-24 11:10,10,78,6.3,
757,2021-11-24 11:25,10,78,6.3,
758,2021-11-24 11:40,10,78,6.3,
759,2021-11-24 11:55,10,78,6.3,
760,2021-11-24 12:10,10,78,6.3,
761,2021-11-24 12:25,10,78,6.3,
762,2021-11-24 12:40,10,78,6.3,
763,2021-11-24 12:55,10,78,6.3,
764,2021-11-24 13:10,10,78,6.3,
765,2021-11-24 13:25,10,78,6.3,
766,2021-11-24 13:40,10,78,6.3,
767,2021-11-24 13:55,10,78,6.3,
768,2021-11-24 14:10,10,78,6.3,
769,2021-11-24 14:25,10,78,6.3,
770,2021-11-24 14:40,10,78,6.3,
771,2021-11-24 14:55,10,77.5,6.3,
772,2021-11-24 15:10,10,77.5,6.3,
773,2021-11-24 15:25,10,77.5,6.3,
774,2021-11-24 15:40,10,77.5,6.3,
775,2021-11-24 15:55,10,77.5,6.3,
776,2021-11-24 16:10,10,77.5,6.3,
777,2021-11-24 16:25,10,77.5,6.3,
778,2021-11-24 16:40,10,77,6.2,
779,2021-11-24 16:55,10,76.5,6.1,
780,2021-11-24 17:10,10,77,6.2,
781,2021-11-24 17:25,10,77,6.2,
782,2021-11-24 17:40,10,77,6.2,
783,2021-11-24 17:55,10,77,6.2,
784,2021-11-24 18:10,10,77,6.2,
785,2021-11-24 18:25,10,77,6.2,
786,2021-11-24 18:40,10,77,6.2,
787,2021-11-24 18:55,10,77,6.2,
788,2021-11-24 19:10,10,77.5,6.3,
789,2021-11-24 19:25,9.5,77.5,5.8,
790,2021-11-24 19:40,9.5,77,5.7,
791,2021-11-24 19:55,9.5,77.5,5.8,
792,2021-11-24 20:10,9.5,77.5,5.8,
793,2021-11-24 20:25,9.5,77.5,5.8,
794,2021-11-24 20:40,9.5,77.5,5.8,
795,2021-11-24 20:55,9.5,77.5,5.8,
796,2021-11-24 21:10,9.5,77.5,5.8,
797,2021-11-24 21:25,9.5,77.5,5.8,
798,2021-11-24 21:40,9,77.5,5.3,
799,2021-11-24 21:55,9,77.5,5.3,
800,2021-11-24 22:10,9,77.5,5.3,
801,2021-11-24 22:25,9,77.5,5.3,
802,2021-11-24 22:40,9,78,5.4,
803,2021-11-24 22:55,9,78,5.4,
804,2021-11-24 23:10,9,78,5.4,
805,2021-11-24 23:25,9,78,5.4,
806,2021-11-24 23:40,9,78,5.4,
807,2021-11-24 23:55,9,78,5.4,
808,2021-11-25 00:10,9,78,5.4,
809,2021-11-25 00:25,8.5,78,4.9,
810,2021-11-25 00:40,8.5,78,4.9,
811,2021-11-25 00:55,8.5,78,4.9,
812,2021-11-25 01:10,8.5,78,4.9,
813,2021-11-25 01:25,8.5,78,4.9,
814,2021-11-25 01:40,8.5,78,4.9,
815,2021-11-25 01:55,8.5,78,4.9,
816,2021-11-25 02:10,8.5,78,4.9,
817,2021-11-25 02:25,8.5,78,4.9,
818,2021-11-25 02:40,8.5,78,4.9,
819,2021-11-25 02:55,8.5,78,4.9,
820,2021-11-25 03:10,8.5,78.5,5,
821,2021-11-25 03:25,8.5,78.5,5,
822,2021-11-25 03:40,8.5,78,4.9,
823,2021-11-25 03:55,8.5,78.5,5,
824,2021-11-25 04:10,8,78,4.4,
825,2021-11-25 04:25,8,78,4.4,
826,2021-11-25 04:40,8,78,4.4,
827,2021-11-25 04:55,8,78,4.4,
828,2021-11-25 05:10,8,78,4.4,
829,2021-11-25 05:25,8,78,4.4,
830,2021-11-25 05:40,8,78,4.4,
831,2021-11-25 05:55,8,78,4.4,
832,2021-11-25 06:10,8,78,4.4,
833,2021-11-25 06:25,8,78,4.4,
834,2021-11-25 06:40,8,78,4.4,
835,2021-11-25 06:55,8,78,4.4,
836,2021-11-25 07:10,8,78,4.4,
837,2021-11-25 07:25,8,78,4.4,
838,2021-11-25 07:40,8,78,4.4,
839,2021-11-25 07:55,8,78,4.4,
840,2021-11-25 08:10,8,78,4.4,
841,2021-11-25 08:25,8,78,4.4,
842,2021-11-25 08:40,7.5,78,3.9,
843,2021-11-25 08:55,7.5,78,3.9,
844,2021-11-25 09:10,7.5,78,3.9,
845,2021-11-25 09:25,7.5,78,3.9,
846,2021-11-25 09:40,7.5,78,3.9,
847,2021-11-25 09:55,7.5,78.5,4,
848,2021-11-25 10:10,7.5,78.5,4,
849,2021-11-25 10:25,7.5,78.5,4,
850,2021-11-25 10:40,7.5,78.5,4,
851,2021-11-25 10:55,7.5,78.5,4,
852,2021-11-25 11:10,8,78.5,4.5,
853,2021-11-25 11:25,8,78.5,4.5,
854,2021-11-25 11:40,8,78.5,4.5,
855,2021-11-25 11:55,8,78.5,4.5,
856,2021-11-25 12:10,8,78,4.4,
857,2021-11-25 12:25,8,78,4.4,
858,2021-11-25 12:40,8,78,4.4,
859,2021-11-25 12:55,8,78,4.4,
860,2021-11-25 13:10,8,78,4.4,
861,2021-11-25 13:25,8,78,4.4,
862,2021-11-25 13:40,8,78,4.4,
863,2021-11-25 13:55,8.5,78,4.9,
864,2021-11-25 14:10,8.5,78,4.9,
865,2021-11-25 14:25,8.5,78,4.9,
866,2021-11-25 14:40,8.5,77.5,4.8,
867,2021-11-25 14:55,8.5,77.5,4.8,
868,2021-11-25 15:10,8.5,77.5,4.8,
869,2021-11-25 15:25,8.5,77.5,4.8,
870,2021-11-25 15:40,8.5,77.5,4.8,
871,2021-11-25 15:55,8.5,77.5,4.8,
872,2021-11-25 16:10,8.5,77.5,4.8,
873,2021-11-25 16:25,8.5,77.5,4.8,
874,2021-11-25 16:40,8.5,77.5,4.8,
875,2021-11-25 16:55,8.5,77.5,4.8,
876,2021-11-25 17:10,8.5,77.5,4.8,
877,2021-11-25 17:25,8.5,77,4.7,
878,2021-11-25 17:40,8.5,77.5,4.8,
879,2021-11-25 17:55,8,77.5,4.3,
880,2021-11-25 18:10,8,77.5,4.3,
881,2021-11-25 18:25,8,77.5,4.3,
882,2021-11-25 18:40,8,77.5,4.3,
883,2021-11-25 18:55,8,77.5,4.3,
884,2021-11-25 19:10,8,77.5,4.3,
885,2021-11-25 19:25,8,77,4.2,
886,2021-11-25 19:40,8,77.5,4.3,
887,2021-11-25 19:55,8,77.5,4.3,
888,2021-11-25 20:10,8,77.5,4.3,
889,2021-11-25 20:25,8,77.5,4.3,
890,2021-11-25 20:40,8,77,4.2,
891,2021-11-25 20:55,8,77,4.2,
892,2021-11-25 21:10,8,77,4.2,
893,2021-11-25 21:25,8,77,4.2,
894,2021-11-25 21:40,8,77,4.2,
895,2021-11-25 21:55,8,77,4.2,
896,2021-11-25 22:10,8,77,4.2,
897,2021-11-25 22:25,8,77,4.2,
898,2021-11-25 22:40,8,77.5,4.3,
899,2021-11-25 22:55,8,77.5,4.3,
900,2021-11-25 23:10,8,77.5,4.3,
901,2021-11-25 23:25,8,77.5,4.3,
902,2021-11-25 23:40,8,77.5,4.3,
903,2021-11-25 23:55,8,77.5,4.3,
904,2021-11-26 00:10,8,77.5,4.3,
905,2021-11-26 00:25,8,77.5,4.3,
906,2021-11-26 00:40,8,77.5,4.3,
907,2021-11-26 00:55,8,78,4.4,
908,2021-11-26 01:10,8,78,4.4,
909,2021-11-26 01:25,8,78,4.4,
910,2021-11-26 01:40,8,78,4.4,
911,2021-11-26 01:55,8,78,4.4,
912,2021-11-26 02:10,8,78,4.4,
913,2021-11-26 02:25,8,78,4.4,
914,2021-11-26 02:40,8,78,4.4,
915,2021-11-26 02:55,8,78,4.4,
916,2021-11-26 03:10,8,78.5,4.5,
917,2021-11-26 03:25,8,78.5,4.5,
918,2021-11-26 03:40,8,78.5,4.5,
919,2021-11-26 03:55,8,78.5,4.5,
920,2021-11-26 04:10,8,78.5,4.5,
921,2021-11-26 04:25,8,78.5,4.5,
922,2021-11-26 04:40,8,78.5,4.5,
923,2021-11-26 04:55,8,78.5,4.5,
924,2021-11-26 05:10,8,78.5,4.5,
925,2021-11-26 05:25,8,78,4.4,
926,2021-11-26 05:40,8,78,4.4,
927,2021-11-26 05:55,8,78.5,4.5,
928,2021-11-26 06:10,8,78,4.4,
929,2021-11-26 06:25,8,78.5,4.5,
930,2021-11-26 06:40,8,78.5,4.5,
931,2021-11-26 06:55,8,78.5,4.5,
932,2021-11-26 07:10,8,78,4.4,
933,2021-11-26 07:25,8,78,4.4,
934,2021-11-26 07:40,8,78,4.4,
935,2021-11-26 07:55,8,78,4.4,
936,2021-11-26 08:10,8,78,4.4,
937,2021-11-26 08:25,8,78,4.4,
938,2021-11-26 08:40,8,78,4.4,
939,2021-11-26 08:55,8,78,4.4,
940,2021-11-26 09:10,8,77.5,4.3,
941,2021-11-26 09:25,8,78,4.4,
942,2021-11-26 09:40,8,78,4.4,
943,2021-11-26 09:55,8,77.5,4.3,
944,2021-11-26 10:10,8,77.5,4.3,
945,2021-11-26 10:25,7.5,77.5,3.8,
946,2021-11-26 10:40,7.5,77.5,3.8,
947,2021-11-26 10:55,7.5,77.5,3.8,
948,2021-11-26 11:10,8,77.5,4.3,
949,2021-11-26 11:25,8,77.5,4.3,
950,2021-11-26 11:40,8,77,4.2,
951,2021-11-26 11:55,8,77,4.2,
952,2021-11-26 12:10,8,77,4.2,
953,2021-11-26 12:25,8,76.5,4.1,
954,2021-11-26 12:40,8,76.5,4.1,
955,2021-11-26 12:55,8,76,4,
956,2021-11-26 13:10,8,75.5,3.9,
957,2021-11-26 13:25,8,75.5,3.9,
958,2021-11-26 13:40,8,75,3.8,
959,2021-11-26 13:55,8,75,3.8,
960,2021-11-26 14:10,8,74.5,3.8,
961,2021-11-26 14:25,8,74.5,3.8,
962,2021-11-26 14:40,8,74.5,3.8,
963,2021-11-26 14:55,8,74,3.7,
964,2021-11-26 15:10,8,74,3.7,
965,2021-11-26 15:25,8,74,3.7,
966,2021-11-26 15:40,8,74,3.7,
967,2021-11-26 15:55,8,73.5,3.6,
968,2021-11-26 16:10,8,74,3.7,
969,2021-11-26 16:25,8,74,3.7,
970,2021-11-26 16:40,8,74,3.7,
971,2021-11-26 16:55,8,74,3.7,
972,2021-11-26 17:10,8,74,3.7,
973,2021-11-26 17:25,8,74,3.7,
974,2021-11-26 17:40,8,74,3.7,
975,2021-11-26 17:55,8,74,3.7,
976,2021-11-26 18:10,8,74,3.7,
977,2021-11-26 18:25,8,74,3.7,
978,2021-11-26 18:40,8,74,3.7,
979,2021-11-26 18:55,7.5,74,3.2,
980,2021-11-26 19:10,7.5,74,3.2,
981,2021-11-26 19:25,7.5,74,3.2,
982,2021-11-26 19:40,7.5,74,3.2,
983,2021-11-26 19:55,7.5,74,3.2,
984,2021-11-26 20:10,7.5,74,3.2,
985,2021-11-26 20:25,7.5,74,3.2,
986,2021-11-26 20:40,7.5,74.5,3.3,
987,2021-11-26 20:55,7.5,74.5,3.3,
988,2021-11-26 21:10,7.5,74,3.2,
989,2021-11-26 21:25,7.5,74.5,3.3,
990,2021-11-26 21:40,7.5,74.5,3.3,
991,2021-11-26 21:55,7.5,74,3.2,
992,2021-11-26 22:10,7.5,74,3.2,
993,2021-11-26 22:25,7,74,2.7,
994,2021-11-26 22:40,7,74,2.7,
995,2021-11-26 22:55,7,74,2.7,
996,2021-11-26 23:10,7,73.5,2.6,
997,2021-11-26 23:25,7,73.5,2.6,
998,2021-11-26 23:40,7,73.5,2.6,
999,2021-11-26 23:55,7,73.5,2.6,
1000,2021-11-27 00:10,7,73.5,2.6,
1001,2021-11-27 00:25,7,73.5,2.6,
1002,2021-11-27 00:40,7,73.5,2.6,
1003,2021-11-27 00:55,7,73.5,2.6,
1004,2021-11-27 01:10,7,73.5,2.6,
1005,2021-11-27 01:25,7,73.5,2.6,
1006,2021-11-27 01:40,7,73.5,2.6,
1007,2021-11-27 01:55,7,73.5,2.6,
1008,2021-11-27 02:10,7,73.5,2.6,
1009,2021-11-27 02:25,7,73.5,2.6,
1010,2021-11-27 02:40,7,73.5,2.6,
1011,2021-11-27 02:55,7,73.5,2.6,
1012,2021-11-27 03:10,7,73.5,2.6,
1013,2021-11-27 03:25,7,73.5,2.6,
1014,2021-11-27 03:40,7,73.5,2.6,
1015,2021-11-27 03:55,7,73.5,2.6,
1016,2021-11-27 04:10,7,73,2.5,
1017,2021-11-27 04:25,7,73,2.5,
1018,2021-11-27 04:40,7,73,2.5,
1019,2021-11-27 04:55,6.5,72.5,1.9,
1020,2021-11-27 05:10,6.5,72.5,1.9,
1021,2021-11-27 05:25,6.5,72.5,1.9,
1022,2021-11-27 05:40,6.5,72.5,1.9,
1023,2021-11-27 05:55,6.5,72,1.8,
1024,2021-11-27 06:10,6.5,72,1.8,
1025,2021-11-27 06:25,6.5,72,1.8,
1026,2021-11-27 06:40,6.5,72,1.8,
1027,2021-11-27 06:55,6.5,72,1.8,
1028,2021-11-27 07:10,6.5,72,1.8,
1029,2021-11-27 07:25,6.5,72,1.8,
1030,2021-11-27 07:40,6.5,72,1.8,
1031,2021-11-27 07:55,6.5,72,1.8,
1032,2021-11-27 08:10,6.5,72,1.8,
1033,2021-11-27 08:25,6.5,72,1.8,
1034,2021-11-27 08:40,6,72.5,1.4,
1035,2021-11-27 08:55,6,72,1.3,
1036,2021-11-27 09:10,6,72,1.3,
1037,2021-11-27 09:25,6,72,1.3,
1038,2021-11-27 09:40,6,72,1.3,
1039,2021-11-27 09:55,6,72,1.3,
1040,2021-11-27 10:10,6,72,1.3,
1041,2021-11-27 10:25,6,72,1.3,
1042,2021-11-27 10:40,6,72,1.3,
1043,2021-11-27 10:55,6,72,1.3,
1044,2021-11-27 11:10,6,72,1.3,
1045,2021-11-27 11:25,6,72,1.3,
1046,2021-11-27 11:40,6,72,1.3,
1047,2021-11-27 11:55,6.5,72.5,1.9,
1048,2021-11-27 12:10,6.5,72.5,1.9,
1049,2021-11-27 12:25,6.5,72.5,1.9,
1050,2021-11-27 12:40,6.5,72.5,1.9,
1051,2021-11-27 12:55,6.5,72,1.8,
1052,2021-11-27 13:10,6.5,72,1.8,
1053,2021-11-27 13:25,7,72,2.3,
1054,2021-11-27 13:40,7,72,2.3,
1055,2021-11-27 13:55,7,72,2.3,
1056,2021-11-27 14:10,7,72,2.3,
1057,2021-11-27 14:25,7,72,2.3,
1058,2021-11-27 14:40,7,72,2.3,
1059,2021-11-27 14:55,7,72,2.3,
1060,2021-11-27 15:10,7,72,2.3,
1061,2021-11-27 15:25,7,71.5,2.2,
1062,2021-11-27 15:40,7.5,72,2.8,
1063,2021-11-27 15:55,7.5,71.5,2.7,
1064,2021-11-27 16:10,7.5,71.5,2.7,
1065,2021-11-27 16:25,7.5,71.5,2.7,
1066,2021-11-27 16:40,7,71.5,2.2,
1067,2021-11-27 16:55,7,71.5,2.2,
1068,2021-11-27 17:10,7,71.5,2.2,
1069,2021-11-27 17:25,7,71,2.1,
1070,2021-11-27 17:40,7,71,2.1,
1071,2021-11-27 17:55,7,71,2.1,
1072,2021-11-27 18:10,7,71.5,2.2,
1073,2021-11-27 18:25,7,71,2.1,
1074,2021-11-27 18:40,7,71,2.1,
1075,2021-11-27 18:55,7,71,2.1,
1076,2021-11-27 19:10,6.5,71,1.6,
1077,2021-11-27 19:25,6.5,71,1.6,
1078,2021-11-27 19:40,6.5,71.5,1.7,
1079,2021-11-27 19:55,6.5,71.5,1.7,
1080,2021-11-27 20:10,6.5,71.5,1.7,
1081,2021-11-27 20:25,6.5,72,1.8,
1082,2021-11-27 20:40,6.5,72,1.8,
1083,2021-11-27 20:55,6.5,72,1.8,
1084,2021-11-27 21:10,6.5,72,1.8,
1085,2021-11-27 21:25,6,72,1.3,
1086,2021-11-27 21:40,6,72.5,1.4,
1087,2021-11-27 21:55,6,72,1.3,
1088,2021-11-27 22:10,6,72,1.3,
1089,2021-11-27 22:25,6.5,72,1.8,
1090,2021-11-27 22:40,6.5,72,1.8,
1091,2021-11-27 22:55,6.5,72,1.8,
1092,2021-11-27 23:10,7,72,2.3,
1093,2021-11-27 23:25,7,71.5,2.2,
1094,2021-11-27 23:40,7,71.5,2.2,
1095,2021-11-27 23:55,7.5,71,2.6,
1096,2021-11-28 00:10,7.5,71,2.6,
1097,2021-11-28 00:25,7.5,71,2.6,
1098,2021-11-28 00:40,8,70.5,3,
1099,2021-11-28 00:55,8,70.5,3,
1100,2021-11-28 01:10,8,70.5,3,
1101,2021-11-28 01:25,8,70,2.9,
1102,2021-11-28 01:40,8.5,70,3.4,
1103,2021-11-28 01:55,8.5,70,3.4,
1104,2021-11-28 02:10,8.5,70,3.4,
1105,2021-11-28 02:25,8.5,69.5,3.3,
1106,2021-11-28 02:40,9,69.5,3.7,
1107,2021-11-28 02:55,9,69.5,3.7,
1108,2021-11-28 03:10,9,69,3.6,
1109,2021-11-28 03:25,9,69,3.6,
1110,2021-11-28 03:40,9,69,3.6,
1111,2021-11-28 03:55,9,69,3.6,
1112,2021-11-28 04:10,9.5,69,4.1,
1113,2021-11-28 04:25,9.5,69,4.1,
1114,2021-11-28 04:40,9.5,68.5,4,
1115,2021-11-28 04:55,9.5,68.5,4,
1116,2021-11-28 05:10,9.5,68.5,4,
1117,2021-11-28 05:25,9.5,68.5,4,
1118,2021-11-28 05:40,9.5,68,3.9,
1119,2021-11-28 05:55,10,68,4.4,
1120,2021-11-28 06:10,10,68,4.4,
1121,2021-11-28 06:25,10,68,4.4,
1122,2021-11-28 06:40,10,68,4.4,
1123,2021-11-28 06:55,10,68,4.4,
1124,2021-11-28 07:10,10,68,4.4,
1125,2021-11-28 07:25,10,68,4.4,
1126,2021-11-28 07:40,10,68,4.4,
1127,2021-11-28 07:55,10,68,4.4,
1128,2021-11-28 08:10,10.5,68,4.9,
1129,2021-11-28 08:25,10.5,68,4.9,
1130,2021-11-28 08:40,10.5,68,4.9,
1131,2021-11-28 08:55,10.5,67.5,4.7,
1132,2021-11-28 09:10,10.5,67.5,4.7,
1133,2021-11-28 09:25,10.5,67.5,4.7,
1134,2021-11-28 09:40,10.5,67.5,4.7,
1135,2021-11-28 09:55,10.5,67,4.6,
1136,2021-11-28 10:10,11,67,5.1,
1137,2021-11-28 10:25,11,66,4.9,
1138,2021-11-28 10:40,11,66.5,5,
1139,2021-11-28 10:55,11.5,67,5.6,
1140,2021-11-28 11:10,11.5,67.5,5.7,
1141,2021-11-28 11:25,12,66.5,6,
1142,2021-11-28 11:40,12.5,66,6.3,
1143,2021-11-28 11:55,13,65,6.6,
1144,2021-11-28 12:10,13.5,64.5,6.9,
1145,2021-11-28 12:25,13,64.5,6.5,
1146,2021-11-28 12:40,13,64.5,6.5,
1147,2021-11-28 12:55,13,65,6.6,
1148,2021-11-28 13:10,13,65.5,6.7,
1149,2021-11-28 13:25,12.5,65,6.1,
1150,2021-11-28 13:40,12.5,65.5,6.2,
1151,2021-11-28 13:55,12.5,65.5,6.2,
1152,2021-11-28 14:10,12.5,65.5,6.2,
1153,2021-11-28 14:25,12.5,66,6.3,
1154,2021-11-28 14:40,12.5,65.5,6.2,
1155,2021-11-28 14:55,12.5,65.5,6.2,
1156,2021-11-28 15:10,12.5,65.5,6.2,
1157,2021-11-28 15:25,12.5,65.5,6.2,
1158,2021-11-28 15:40,12.5,65.5,6.2,
1159,2021-11-28 15:55,12.5,65.5,6.2,
1160,2021-11-28 16:10,12.5,65.5,6.2,
1161,2021-11-28 16:25,12.5,65.5,6.2,
1162,2021-11-28 16:40,12.5,65.5,6.2,
1163,2021-11-28 16:55,12.5,65.5,6.2,
1164,2021-11-28 17:10,13,65,6.6,
1165,2021-11-28 17:25,13,65,6.6,
1166,2021-11-28 17:40,13,65,6.6,
1167,2021-11-28 17:55,13,65,6.6,
